,edit_count,sentiment,neg_sentiment
2012-01-04,0.7333333333333333,-0.23031696875890095,0.5
2012-01-05,0.7333333333333333,-0.23946805000305177,0.5
2012-01-06,0.7,-0.2708789070447286,0.5
2012-01-07,0.7,-0.2708789070447286,0.5
2012-01-08,0.7,-0.21288743019104003,0.4666666666666667
2012-01-09,0.7,-0.22395490805308024,0.4666666666666667
2012-01-10,0.7333333333333333,-0.25720598300298053,0.5
2012-01-11,0.7,-0.22992268602053326,0.4666666666666667
2012-01-12,0.7,-0.23515849709510803,0.4666666666666667
2012-01-13,0.7,-0.23515849709510803,0.4666666666666667
2012-01-14,0.7,-0.23515849709510803,0.4666666666666667
2012-01-15,0.7,-0.23515849709510803,0.4666666666666667
2012-01-16,0.7,-0.1687261462211609,0.43333333333333335
2012-01-17,0.7,-0.11498615741729737,0.4
2012-01-18,0.7,-0.11498615741729737,0.4
2012-01-19,0.7,-0.11421247919400533,0.4
2012-01-20,0.6666666666666666,-0.08780642946561178,0.36666666666666664
2012-01-21,0.6666666666666666,-0.027376226584116616,0.3333333333333333
2012-01-22,0.6666666666666666,-0.02700967788696289,0.3333333333333333
2012-01-23,0.6333333333333333,-0.0587389349937439,0.3333333333333333
2012-01-24,0.6333333333333333,-0.05841266711552938,0.3333333333333333
2012-01-25,0.6,-0.09156437516212464,0.3333333333333333
2012-01-26,0.6333333333333333,-0.12294276754061381,0.36666666666666664
2012-01-27,0.6,-0.08972871899604798,0.3333333333333333
2012-01-28,0.6,-0.08968986471494039,0.3333333333333333
2012-01-29,0.6,-0.08968986471494039,0.3333333333333333
2012-01-30,0.5666666666666667,-0.12263950109481811,0.3333333333333333
2012-01-31,0.5333333333333333,-0.08935020963350931,0.3
2012-02-01,0.5666666666666667,-0.11900776823361715,0.3333333333333333
2012-02-02,0.5333333333333333,-0.09612945119539897,0.3
2012-02-03,0.5333333333333333,-0.10146734714508057,0.3
2012-02-04,0.5,-0.12331695954004923,0.3
2012-02-05,0.5333333333333333,-0.15656636357307435,0.3333333333333333
2012-02-06,0.5333333333333333,-0.15656636357307435,0.3333333333333333
2012-02-07,0.5333333333333333,-0.14793257315953573,0.3333333333333333
2012-02-08,0.5333333333333333,-0.08975855708122253,0.3
2012-02-09,0.5333333333333333,-0.08980136116345723,0.3
2012-02-10,0.5333333333333333,-0.08980136116345723,0.3
2012-02-11,0.5333333333333333,-0.09142010410626729,0.3
2012-02-12,0.5666666666666667,-0.05810951590538025,0.3
2012-02-13,0.5666666666666667,-0.050051202376683555,0.3
2012-02-14,0.6,-0.02511384089787801,0.3
2012-02-15,0.5666666666666667,-0.05823506911595663,0.3
2012-02-16,0.5666666666666667,-0.06683683395385742,0.3
2012-02-17,0.6,-0.09970617095629374,0.3333333333333333
2012-02-18,0.6,-0.1002605398495992,0.3333333333333333
2012-02-19,0.6333333333333333,-0.1334696094195048,0.36666666666666664
2012-02-20,0.6333333333333333,-0.14392655889193218,0.36666666666666664
2012-02-21,0.6333333333333333,-0.08613418539365132,0.3333333333333333
2012-02-22,0.6333333333333333,-0.08613418539365132,0.3333333333333333
2012-02-23,0.6333333333333333,-0.08246032992998759,0.3333333333333333
2012-02-24,0.6666666666666666,-0.11559125781059265,0.36666666666666664
2012-02-25,0.6666666666666666,-0.11061891516049703,0.36666666666666664
2012-02-26,0.6666666666666666,-0.11061891516049703,0.36666666666666664
2012-02-27,0.6333333333333333,-0.07734447518984476,0.3333333333333333
2012-02-28,0.6666666666666666,-0.04421294132868449,0.3333333333333333
2012-02-29,0.7,-0.07748997608820597,0.36666666666666664
2012-03-01,0.7333333333333333,-0.052799169222513834,0.36666666666666664
2012-03-02,0.7,-0.023141610622406005,0.3333333333333333
2012-03-03,0.7333333333333333,0.008562610546747843,0.3333333333333333
2012-03-04,0.7333333333333333,0.019851728280385336,0.3333333333333333
2012-03-05,0.7666666666666667,-0.013414605458577474,0.36666666666666664
2012-03-06,0.7333333333333333,0.019834798574447633,0.3333333333333333
2012-03-07,0.7333333333333333,0.019834798574447633,0.3333333333333333
2012-03-08,0.7333333333333333,-0.04317830801010132,0.36666666666666664
2012-03-09,0.7333333333333333,-0.04317830801010132,0.36666666666666664
2012-03-10,0.7,-0.00988442897796631,0.3333333333333333
2012-03-11,0.7333333333333333,0.022535876433054606,0.3333333333333333
2012-03-12,0.7333333333333333,0.08073384165763856,0.3
2012-03-13,0.7,0.0474232534567515,0.3
2012-03-14,0.6666666666666666,0.014427578449249268,0.3
2012-03-15,0.6333333333333333,-0.010509783029556274,0.3
2012-03-16,0.6666666666666666,0.021800148487091064,0.3
2012-03-17,0.6666666666666666,0.03188333908716837,0.3
2012-03-18,0.6666666666666666,0.03142946759859721,0.3
2012-03-19,0.6666666666666666,0.09781048893928528,0.26666666666666666
2012-03-20,0.6666666666666666,0.16429049571355184,0.23333333333333334
2012-03-21,0.6666666666666666,0.1743333677450816,0.23333333333333334
2012-03-22,0.6666666666666666,0.12298995653788249,0.26666666666666666
2012-03-23,0.7,0.0898461659749349,0.3
2012-03-24,0.6666666666666666,0.11903741359710693,0.26666666666666666
2012-03-25,0.6333333333333333,0.152168341477712,0.23333333333333334
2012-03-26,0.6,0.17857439120610555,0.2
2012-03-27,0.6,0.17857439120610555,0.2
2012-03-28,0.6,0.17857439120610555,0.2
2012-03-29,0.6,0.1771470785140991,0.2
2012-03-30,0.5666666666666667,0.2104241132736206,0.16666666666666666
2012-03-31,0.5333333333333333,0.18573330640792846,0.16666666666666666
2012-04-01,0.5666666666666667,0.15241101185480754,0.2
2012-04-02,0.5666666666666667,0.14564415216445922,0.2
2012-04-03,0.5666666666666667,0.1479575216770172,0.2
2012-04-04,0.5333333333333333,0.18122385541598002,0.16666666666666666
2012-04-05,0.5666666666666667,0.1522311309973399,0.2
2012-04-06,0.6,0.18538213173548382,0.2
2012-04-07,0.6,0.18174896637598673,0.2
2012-04-08,0.6,0.13570883870124817,0.23333333333333334
2012-04-09,0.6333333333333333,0.1025040050347646,0.26666666666666666
2012-04-10,0.6333333333333333,0.09767717719078065,0.26666666666666666
2012-04-11,0.6,0.0727398157119751,0.26666666666666666
2012-04-12,0.6,0.0727398157119751,0.26666666666666666
2012-04-13,0.6333333333333333,0.04042058785756429,0.3
2012-04-14,0.6333333333333333,0.04042058785756429,0.3
2012-04-15,0.6333333333333333,-0.025214656194051107,0.3333333333333333
2012-04-16,0.6,-0.05840030312538147,0.3333333333333333
2012-04-17,0.6,-0.05825700362523397,0.3333333333333333
2012-04-18,0.6,-0.06062582532564799,0.3333333333333333
2012-04-19,0.5666666666666667,-0.09389676253000895,0.3333333333333333
2012-04-20,0.5666666666666667,-0.1588404059410095,0.36666666666666664
2012-04-21,0.5333333333333333,-0.13243435621261596,0.3333333333333333
2012-04-22,0.5,-0.09929056564966837,0.3
2012-04-23,0.5333333333333333,-0.13206992944081625,0.3333333333333333
2012-04-24,0.5666666666666667,-0.1653850257396698,0.36666666666666664
2012-04-25,0.5666666666666667,-0.1653850257396698,0.36666666666666664
2012-04-26,0.5666666666666667,-0.1653850257396698,0.36666666666666664
2012-04-27,0.5666666666666667,-0.1653850257396698,0.36666666666666664
2012-04-28,0.5333333333333333,-0.19708924690882365,0.36666666666666664
2012-04-29,0.5333333333333333,-0.19708924690882365,0.36666666666666664
2012-04-30,0.5666666666666667,-0.17421834667523703,0.36666666666666664
2012-05-01,0.5333333333333333,-0.1408960521221161,0.3333333333333333
2012-05-02,0.5333333333333333,-0.1991078535715739,0.36666666666666664
2012-05-03,0.5333333333333333,-0.25873158176740013,0.4
2012-05-04,0.5666666666666667,-0.29183820088704426,0.43333333333333335
2012-05-05,0.5333333333333333,-0.2628454764684041,0.4
2012-05-06,0.5333333333333333,-0.27510029872258507,0.4
2012-05-07,0.5333333333333333,-0.20965354641278586,0.36666666666666664
2012-05-08,0.5,-0.18855078021685281,0.3333333333333333
2012-05-09,0.4666666666666667,-0.15534594655036926,0.3
2012-05-10,0.43333333333333335,-0.1829394241174062,0.3
2012-05-11,0.43333333333333335,-0.1829394241174062,0.3
2012-05-12,0.4666666666666667,-0.15800206263860067,0.3
2012-05-13,0.43333333333333335,-0.12568283478418987,0.26666666666666666
2012-05-14,0.43333333333333335,-0.12568283478418987,0.26666666666666666
2012-05-15,0.43333333333333335,-0.1251702944437663,0.26666666666666666
2012-05-16,0.4666666666666667,-0.15846730868021647,0.3
2012-05-17,0.4666666666666667,-0.15859570503234863,0.3
2012-05-18,0.4666666666666667,-0.15649132132530214,0.3
2012-05-19,0.4666666666666667,-0.15649132132530214,0.3
2012-05-20,0.43333333333333335,-0.12446145017941793,0.26666666666666666
2012-05-21,0.4666666666666667,-0.1577358901500702,0.3
2012-05-22,0.5,-0.18913382689158123,0.3333333333333333
2012-05-23,0.5,-0.13545828461647033,0.3
2012-05-24,0.4666666666666667,-0.10214318831761678,0.26666666666666666
2012-05-25,0.5,-0.07720582683881123,0.26666666666666666
2012-05-26,0.5333333333333333,-0.04995754361152649,0.26666666666666666
2012-05-27,0.5333333333333333,-0.04995754361152649,0.26666666666666666
2012-05-28,0.5666666666666667,-0.02270926038424174,0.26666666666666666
2012-05-29,0.5666666666666667,-0.02270926038424174,0.26666666666666666
2012-05-30,0.5666666666666667,-0.07691876888275147,0.3
2012-05-31,0.5666666666666667,-0.07691876888275147,0.3
2012-06-01,0.5666666666666667,-0.01870696743329366,0.26666666666666666
2012-06-02,0.5666666666666667,0.03869977593421936,0.23333333333333334
2012-06-03,0.5666666666666667,0.03884286880493164,0.23333333333333334
2012-06-04,0.6,0.005571635564168295,0.26666666666666666
2012-06-05,0.6,0.01593382954597473,0.26666666666666666
2012-06-06,0.5666666666666667,-0.016191248099009195,0.26666666666666666
2012-06-07,0.5666666666666667,-0.016191248099009195,0.26666666666666666
2012-06-08,0.6,0.008746113379796345,0.26666666666666666
2012-06-09,0.6333333333333333,-0.02452885111172994,0.3
2012-06-10,0.6666666666666666,-0.05784023602803548,0.3333333333333333
2012-06-11,0.6666666666666666,-0.11596237818400065,0.36666666666666664
2012-06-12,0.6666666666666666,-0.11596237818400065,0.36666666666666664
2012-06-13,0.7,-0.08496168454488119,0.36666666666666664
2012-06-14,0.7,-0.08264522949854533,0.36666666666666664
2012-06-15,0.7,-0.016100325187047324,0.3333333333333333
2012-06-16,0.6666666666666666,0.017207980155944824,0.3
2012-06-17,0.6333333333333333,-0.01580071250597636,0.3
2012-06-18,0.6333333333333333,-0.01580071250597636,0.3
2012-06-19,0.6333333333333333,-0.01580071250597636,0.3
2012-06-20,0.6,0.017473727464675903,0.26666666666666666
2012-06-21,0.6,0.07380902568499247,0.23333333333333334
2012-06-22,0.6,0.07786593437194825,0.23333333333333334
2012-06-23,0.6,0.07786593437194825,0.23333333333333334
2012-06-24,0.6,0.01967705488204956,0.26666666666666666
2012-06-25,0.6,0.01736613313357035,0.26666666666666666
2012-06-26,0.6333333333333333,-0.014094624916712444,0.3
2012-06-27,0.6333333333333333,-0.016405546665191652,0.3
2012-06-28,0.6666666666666666,-0.04908386468887329,0.3333333333333333
2012-06-29,0.6666666666666666,-0.0508624275525411,0.3333333333333333
2012-06-30,0.7,-0.08417341311772665,0.36666666666666664
2012-07-01,0.7,-0.14235944946606954,0.4
2012-07-02,0.7,-0.20668317278226217,0.43333333333333335
2012-07-03,0.7,-0.20695675412813822,0.43333333333333335
2012-07-04,0.6666666666666666,-0.17368552088737488,0.4
2012-07-05,0.6333333333333333,-0.20494389335314434,0.4
2012-07-06,0.6666666666666666,-0.23821850419044494,0.43333333333333335
2012-07-07,0.7,-0.27153184612592063,0.4666666666666667
2012-07-08,0.7,-0.27153184612592063,0.4666666666666667
2012-07-09,0.6666666666666666,-0.23825688163439432,0.43333333333333335
2012-07-10,0.6666666666666666,-0.23787689010302226,0.43333333333333335
2012-07-11,0.6666666666666666,-0.23330815235773722,0.43333333333333335
2012-07-12,0.7,-0.2567607502142588,0.4666666666666667
2012-07-13,0.7,-0.31986990173657737,0.5
2012-07-14,0.6666666666666666,-0.28937358458836876,0.4666666666666667
2012-07-15,0.6333333333333333,-0.32262147466341656,0.4666666666666667
2012-07-16,0.6666666666666666,-0.29162078102429706,0.4666666666666667
2012-07-17,0.6666666666666666,-0.29162078102429706,0.4666666666666667
2012-07-18,0.7,-0.3191637595494588,0.5
2012-07-19,0.7333333333333333,-0.28755427002906797,0.5
2012-07-20,0.7666666666666667,-0.3200310945510864,0.5333333333333333
2012-07-21,0.7666666666666667,-0.3782428960005442,0.5666666666666667
2012-07-22,0.7666666666666667,-0.4364647428194682,0.6
2012-07-23,0.7666666666666667,-0.4364647428194682,0.6
2012-07-24,0.7333333333333333,-0.403213224808375,0.5666666666666667
2012-07-25,0.7,-0.42815058628718056,0.5666666666666667
2012-07-26,0.6666666666666666,-0.3966898282368978,0.5333333333333333
2012-07-27,0.6333333333333333,-0.42162718971570334,0.5333333333333333
2012-07-28,0.6,-0.3889488716920217,0.5
2012-07-29,0.5666666666666667,-0.3558317005634308,0.4666666666666667
2012-07-30,0.5333333333333333,-0.32252071499824525,0.43333333333333335
2012-07-31,0.5333333333333333,-0.3217335422833761,0.43333333333333335
2012-08-01,0.5333333333333333,-0.3216104626655579,0.43333333333333335
2012-08-02,0.5333333333333333,-0.2674771765867869,0.4
2012-08-03,0.5666666666666667,-0.2980377872784932,0.43333333333333335
2012-08-04,0.5666666666666667,-0.2980377872784932,0.43333333333333335
2012-08-05,0.5333333333333333,-0.2647631764411926,0.4
2012-08-06,0.5333333333333333,-0.19840264519055684,0.36666666666666664
2012-08-07,0.5333333333333333,-0.25664022167523703,0.4
2012-08-08,0.5666666666666667,-0.23170286019643146,0.4
2012-08-09,0.5333333333333333,-0.19877146681149802,0.36666666666666664
2012-08-10,0.5333333333333333,-0.14521806240081786,0.3333333333333333
2012-08-11,0.5,-0.12176546454429626,0.3
2012-08-12,0.4666666666666667,-0.0896570066610972,0.26666666666666666
2012-08-13,0.5,-0.12280555367469788,0.3
2012-08-14,0.5333333333333333,-0.10190937519073487,0.3
2012-08-15,0.5333333333333333,-0.10797270735104879,0.3
2012-08-16,0.5666666666666667,-0.08303534587224325,0.3
2012-08-17,0.5666666666666667,-0.024491673707962035,0.26666666666666666
2012-08-18,0.5666666666666667,-0.08935800194740295,0.3
2012-08-19,0.5666666666666667,-0.0899491826693217,0.3
2012-08-20,0.5666666666666667,-0.08999704519907634,0.3
2012-08-21,0.5666666666666667,-0.0898870587348938,0.3
2012-08-22,0.6,-0.11058536370595297,0.3333333333333333
2012-08-23,0.6333333333333333,-0.14367100993792217,0.36666666666666664
2012-08-24,0.6666666666666666,-0.17007705966631573,0.4
2012-08-25,0.6666666666666666,-0.17007705966631573,0.4
2012-08-26,0.6666666666666666,-0.17007705966631573,0.4
2012-08-27,0.7,-0.18827847838401796,0.43333333333333335
2012-08-28,0.7333333333333333,-0.22160079677899677,0.4666666666666667
2012-08-29,0.7666666666666667,-0.18839400211970012,0.4666666666666667
2012-08-30,0.7333333333333333,-0.15593249996503195,0.43333333333333335
2012-08-31,0.7333333333333333,-0.09779518842697144,0.4
2012-09-01,0.7,-0.11869136691093445,0.4
2012-09-02,0.7,-0.12141757210095723,0.4
2012-09-03,0.7333333333333333,-0.14955618182818095,0.43333333333333335
2012-09-04,0.7333333333333333,-0.14955618182818095,0.43333333333333335
2012-09-05,0.7333333333333333,-0.21486197908719382,0.4666666666666667
2012-09-06,0.7333333333333333,-0.15662440260251362,0.43333333333333335
2012-09-07,0.7333333333333333,-0.15039646824200947,0.43333333333333335
2012-09-08,0.7666666666666667,-0.1815987805525462,0.4666666666666667
2012-09-09,0.7666666666666667,-0.17483192086219787,0.4666666666666667
2012-09-10,0.8,-0.2081580956776937,0.5
2012-09-11,0.8333333333333334,-0.24129717548688254,0.5333333333333333
2012-09-12,0.8333333333333334,-0.24147479136784872,0.5333333333333333
2012-09-13,0.8333333333333334,-0.29567182262738545,0.5666666666666667
2012-09-14,0.8333333333333334,-0.3537693957487742,0.6
2012-09-15,0.8,-0.37870675722757974,0.6
2012-09-16,0.7666666666666667,-0.40970745086669924,0.6
2012-09-17,0.7333333333333333,-0.37645061214764913,0.5666666666666667
2012-09-18,0.7333333333333333,-0.3766737461090088,0.5666666666666667
2012-09-19,0.7,-0.34335144360860187,0.5333333333333333
2012-09-20,0.6666666666666666,-0.31019267042477927,0.5
2012-09-21,0.6666666666666666,-0.32275850176811216,0.5
2012-09-22,0.6666666666666666,-0.32297353744506835,0.5
2012-09-23,0.6666666666666666,-0.3252428650856018,0.5
2012-09-24,0.6666666666666666,-0.3252428650856018,0.5
2012-09-25,0.6666666666666666,-0.3252428650856018,0.5
2012-09-26,0.6333333333333333,-0.3070414463678996,0.4666666666666667
2012-09-27,0.6333333333333333,-0.30597059726715087,0.4666666666666667
2012-09-28,0.6,-0.3391773919264475,0.4666666666666667
2012-09-29,0.6333333333333333,-0.314240030447642,0.4666666666666667
2012-09-30,0.6333333333333333,-0.3717337151368459,0.5
2012-10-01,0.6666666666666666,-0.40498648285865785,0.5333333333333333
2012-10-02,0.6666666666666666,-0.405006088813146,0.5333333333333333
2012-10-03,0.6666666666666666,-0.3519301176071167,0.5
2012-10-04,0.7,-0.38524134357770284,0.5333333333333333
2012-10-05,0.7,-0.38532643516858417,0.5333333333333333
2012-10-06,0.7,-0.3774837573369344,0.5333333333333333
2012-10-07,0.7,-0.4413315991560618,0.5666666666666667
2012-10-08,0.7,-0.4434316158294678,0.5666666666666667
2012-10-09,0.7,-0.5084225217501323,0.6
2012-10-10,0.7,-0.4429322878519694,0.5666666666666667
2012-10-11,0.7,-0.4430185278256734,0.5666666666666667
2012-10-12,0.7,-0.44301225344340006,0.5666666666666667
2012-10-13,0.7,-0.4425986707210541,0.5666666666666667
2012-10-14,0.7,-0.44259224136670433,0.5666666666666667
2012-10-15,0.7333333333333333,-0.475762011607488,0.6
2012-10-16,0.7666666666666667,-0.5088101466496785,0.6333333333333333
2012-10-17,0.7666666666666667,-0.5088101466496785,0.6333333333333333
2012-10-18,0.7666666666666667,-0.5088209430376689,0.6333333333333333
2012-10-19,0.8,-0.5276191115379334,0.6666666666666666
2012-10-20,0.8333333333333334,-0.560938177506129,0.7
2012-10-21,0.8333333333333334,-0.5558117250601451,0.7
2012-10-22,0.8333333333333334,-0.5557869295279185,0.7
2012-10-23,0.8333333333333334,-0.5598459343115488,0.7
2012-10-24,0.8666666666666667,-0.5931707382202148,0.7333333333333333
2012-10-25,0.9,-0.6264898280302683,0.7666666666666667
2012-10-26,0.9333333333333333,-0.6591687699158987,0.8
2012-10-27,0.9333333333333333,-0.6602413972218831,0.8
2012-10-28,0.9666666666666667,-0.6790395657221476,0.8333333333333334
2012-10-29,0.9666666666666667,-0.6790395657221476,0.8333333333333334
2012-10-30,0.9333333333333333,-0.6464832425117493,0.8
2012-10-31,0.9,-0.6132304747899373,0.7666666666666667
2012-11-01,0.8666666666666667,-0.5799240529537201,0.7333333333333333
2012-11-02,0.8333333333333334,-0.6048614144325256,0.7333333333333333
2012-11-03,0.8,-0.5715501884619395,0.7
2012-11-04,0.7666666666666667,-0.5392064889272054,0.6666666666666666
2012-11-05,0.7333333333333333,-0.5719865282376607,0.6666666666666666
2012-11-06,0.7,-0.539303982257843,0.6333333333333333
2012-11-07,0.6666666666666666,-0.5060016532739003,0.6
2012-11-08,0.6666666666666666,-0.440309876203537,0.5666666666666667
2012-11-09,0.6666666666666666,-0.5057111779848734,0.6
2012-11-10,0.6333333333333333,-0.4724858582019806,0.5666666666666667
2012-11-11,0.6,-0.4391659696896871,0.5333333333333333
2012-11-12,0.5666666666666667,-0.40627869963645935,0.5
2012-11-13,0.5666666666666667,-0.4063201566537221,0.5
2012-11-14,0.5333333333333333,-0.37315038641293846,0.4666666666666667
2012-11-15,0.5333333333333333,-0.3732314884662628,0.4666666666666667
2012-11-16,0.5666666666666667,-0.3986836095650991,0.5
2012-11-17,0.5666666666666667,-0.3986918807029724,0.5
2012-11-18,0.5666666666666667,-0.4132136960824331,0.5
2012-11-19,0.5666666666666667,-0.41113926768302916,0.5
2012-11-20,0.5333333333333333,-0.38300158381462096,0.4666666666666667
2012-11-21,0.5,-0.34972569743792215,0.43333333333333335
2012-11-22,0.5,-0.35025878151257833,0.43333333333333335
2012-11-23,0.5,-0.3501572589079539,0.43333333333333335
2012-11-24,0.4666666666666667,-0.3168381690979004,0.4
2012-11-25,0.4666666666666667,-0.31734974185625714,0.4
2012-11-26,0.4666666666666667,-0.31727386713027955,0.4
2012-11-27,0.4666666666666667,-0.33120957811673485,0.4
2012-11-28,0.43333333333333335,-0.3561469395955404,0.4
2012-11-29,0.43333333333333335,-0.3561469395955404,0.4
2012-11-30,0.43333333333333335,-0.3561469395955404,0.4
2012-12-01,0.43333333333333335,-0.3561469395955404,0.4
2012-12-02,0.43333333333333335,-0.3561469395955404,0.4
2012-12-03,0.43333333333333335,-0.3561469395955404,0.4
2012-12-04,0.4666666666666667,-0.3891490479310354,0.43333333333333335
2012-12-05,0.5,-0.42239218155543007,0.4666666666666667
2012-12-06,0.5,-0.42239218155543007,0.4666666666666667
2012-12-07,0.5,-0.42239218155543007,0.4666666666666667
2012-12-08,0.4666666666666667,-0.4547972738742828,0.4666666666666667
2012-12-09,0.43333333333333335,-0.4215600311756134,0.43333333333333335
2012-12-10,0.43333333333333335,-0.4215600311756134,0.43333333333333335
2012-12-11,0.43333333333333335,-0.4215600311756134,0.43333333333333335
2012-12-12,0.43333333333333335,-0.4215600311756134,0.43333333333333335
2012-12-13,0.4,-0.3883647918701172,0.4
2012-12-14,0.4,-0.3883647918701172,0.4
2012-12-15,0.36666666666666664,-0.3552355547746023,0.36666666666666664
2012-12-16,0.3333333333333333,-0.329783433675766,0.3333333333333333
2012-12-17,0.3,-0.2964732269446055,0.3
2012-12-18,0.3,-0.24273231625556946,0.26666666666666666
2012-12-19,0.26666666666666666,-0.21148767868677776,0.23333333333333334
2012-12-20,0.3,-0.24464988708496094,0.26666666666666666
2012-12-21,0.3333333333333333,-0.27792861660321555,0.3
2012-12-22,0.3,-0.244661150376002,0.26666666666666666
2012-12-23,0.3,-0.24459504087766012,0.26666666666666666
2012-12-24,0.3,-0.24459504087766012,0.26666666666666666
2012-12-25,0.26666666666666666,-0.2114045262336731,0.23333333333333334
2012-12-26,0.26666666666666666,-0.14489364624023438,0.2
2012-12-27,0.26666666666666666,-0.07912965218226115,0.16666666666666666
2012-12-28,0.26666666666666666,-0.07912965218226115,0.16666666666666666
2012-12-29,0.26666666666666666,-0.07912965218226115,0.16666666666666666
2012-12-30,0.26666666666666666,-0.07912965218226115,0.16666666666666666
2012-12-31,0.3,-0.10915859540303548,0.2
2013-01-01,0.3333333333333333,-0.14204320907592774,0.23333333333333334
2013-01-02,0.36666666666666664,-0.17451009353001912,0.26666666666666666
2013-01-03,0.36666666666666664,-0.12355261842409769,0.23333333333333334
2013-01-04,0.36666666666666664,-0.05735939343770345,0.2
2013-01-05,0.36666666666666664,-0.05735939343770345,0.2
2013-01-06,0.4,-0.09041384855906169,0.23333333333333334
2013-01-07,0.43333333333333335,-0.12343305746714274,0.26666666666666666
2013-01-08,0.4666666666666667,-0.0909337321917216,0.26666666666666666
2013-01-09,0.5,-0.12423540949821472,0.3
2013-01-10,0.5333333333333333,-0.09929804801940918,0.3
2013-01-11,0.5666666666666667,-0.13257701992988585,0.3333333333333333
2013-01-12,0.5666666666666667,-0.13257701992988585,0.3333333333333333
2013-01-13,0.6,-0.10007592638333639,0.3333333333333333
2013-01-14,0.6333333333333333,-0.0680565079053243,0.3333333333333333
2013-01-15,0.6333333333333333,-0.0680565079053243,0.3333333333333333
2013-01-16,0.6333333333333333,-0.0680565079053243,0.3333333333333333
2013-01-17,0.6,-0.08847743471463522,0.3333333333333333
2013-01-18,0.6333333333333333,-0.12176009019215901,0.36666666666666664
2013-01-19,0.6,-0.08859788179397583,0.3333333333333333
2013-01-20,0.6,-0.08339003721872966,0.3333333333333333
2013-01-21,0.6333333333333333,-0.050582009553909305,0.3333333333333333
2013-01-22,0.6,-0.017424837748209635,0.3
2013-01-23,0.6333333333333333,-0.050659141937891644,0.3333333333333333
2013-01-24,0.6666666666666666,-0.0836036185423533,0.36666666666666664
2013-01-25,0.6666666666666666,-0.09192891518274943,0.36666666666666664
2013-01-26,0.6666666666666666,-0.14516701102256774,0.4
2013-01-27,0.7,-0.17826889753341674,0.43333333333333335
2013-01-28,0.7333333333333333,-0.21108166972796122,0.4666666666666667
2013-01-29,0.7666666666666667,-0.23162328203519186,0.5
2013-01-30,0.7666666666666667,-0.232632573445638,0.5
2013-01-31,0.7666666666666667,-0.23277106483777363,0.5
2013-02-01,0.7333333333333333,-0.20030418038368225,0.4666666666666667
2013-02-02,0.7,-0.2182595471541087,0.4666666666666667
2013-02-03,0.7,-0.21789493163426718,0.4666666666666667
2013-02-04,0.7333333333333333,-0.18495818575223286,0.4666666666666667
2013-02-05,0.7,-0.15190373063087464,0.43333333333333335
2013-02-06,0.7,-0.08748657703399658,0.4
2013-02-07,0.6666666666666666,-0.11998590230941772,0.4
2013-02-08,0.6666666666666666,-0.06174686352411906,0.36666666666666664
2013-02-09,0.6666666666666666,-0.11161385575930277,0.4
2013-02-10,0.6333333333333333,-0.07833488384882609,0.36666666666666664
2013-02-11,0.6666666666666666,-0.047693564494450884,0.36666666666666664
2013-02-12,0.6666666666666666,-0.11317199667294821,0.4
2013-02-13,0.6666666666666666,-0.1775015413761139,0.43333333333333335
2013-02-14,0.7,-0.14632896383603414,0.43333333333333335
2013-02-15,0.7333333333333333,-0.11328425407409667,0.43333333333333335
2013-02-16,0.7666666666666667,-0.13879439234733582,0.4666666666666667
2013-02-17,0.7666666666666667,-0.13876380920410156,0.4666666666666667
2013-02-18,0.8,-0.11382644772529601,0.4666666666666667
2013-02-19,0.8,-0.11718440850575765,0.4666666666666667
2013-02-20,0.8,-0.18319179018338522,0.5
2013-02-21,0.8333333333333334,-0.21636808514595032,0.5333333333333333
2013-02-22,0.8333333333333334,-0.21630908052126566,0.5333333333333333
2013-02-23,0.8333333333333334,-0.2165591617425283,0.5333333333333333
2013-02-24,0.8333333333333334,-0.20819414059321087,0.5333333333333333
2013-02-25,0.8333333333333334,-0.2103365619977315,0.5333333333333333
2013-02-26,0.8333333333333334,-0.21043707728385924,0.5333333333333333
2013-02-27,0.8333333333333334,-0.1997742791970571,0.5333333333333333
2013-02-28,0.8333333333333334,-0.21244292855262756,0.5333333333333333
2013-03-01,0.8333333333333334,-0.2128736396630605,0.5333333333333333
2013-03-02,0.8333333333333334,-0.21313215891520182,0.5333333333333333
2013-03-03,0.8666666666666667,-0.23548016945521036,0.5666666666666667
2013-03-04,0.9,-0.2030593792597453,0.5666666666666667
2013-03-05,0.9,-0.20687354803085328,0.5666666666666667
2013-03-06,0.8666666666666667,-0.23981029391288758,0.5666666666666667
2013-03-07,0.9,-0.20649484793345133,0.5666666666666667
2013-03-08,0.9,-0.20752747257550558,0.5666666666666667
2013-03-09,0.9333333333333333,-0.18046021461486816,0.5666666666666667
2013-03-10,0.9333333333333333,-0.17214462955792745,0.5666666666666667
2013-03-11,0.9333333333333333,-0.11418378353118896,0.5333333333333333
2013-03-12,0.9666666666666667,-0.13298195203145344,0.5666666666666667
2013-03-13,0.9666666666666667,-0.1967472453912099,0.6
2013-03-14,0.9666666666666667,-0.13384087483088175,0.5666666666666667
2013-03-15,0.9666666666666667,-0.134816312789917,0.5666666666666667
2013-03-16,0.9333333333333333,-0.16598889032999675,0.5666666666666667
2013-03-17,0.9333333333333333,-0.1660835087299347,0.5666666666666667
2013-03-18,0.9333333333333333,-0.10762327909469604,0.5333333333333333
2013-03-19,0.9333333333333333,-0.09316937526067098,0.5333333333333333
